Date,Open,High,Low,Close*,Adj Close**,Volume
12/7/2011,118.9,119.3,118.45,119.15,119.15,"2,581"
12/6/2011,119.32,119.6,118.47,118.85,118.85,"8,485"
12/5/2011,122,122,118.9,118.9,118.9,"22,308"
12/2/2011,122.4,122.97,121.7,121.9,121.9,"15,448"
12/1/2011,121.95,122.45,121.47,121.9,121.9,"10,341"
11/30/2011,121.13,122.1,120.9,121.6,121.6,"8,467"
11/29/2011,121,121.35,120.43,120.57,120.57,"8,125"
11/28/2011,121.9,122.13,120.82,120.95,120.95,"10,178"
11/25/2011,-,-,-,-,-,-
11/23/2011,121.28,122.2,120.07,121.4,121.4,"19,917"
11/22/2011,120.18,121.5,120,121.45,121.45,"12,160"
11/21/2011,119.8,120.32,118.45,119.97,119.97,"18,995"
11/18/2011,121.25,121.43,119.32,119.7,119.7,"16,717"
11/17/2011,121.88,122.5,120.47,121,121,"18,369"
11/16/2011,121.5,122.2,120.85,122.05,122.05,"17,009"
11/15/2011,120.6,121.97,119.9,121.72,121.72,"19,061"
11/14/2011,120.97,121.15,119.82,120.1,120.1,"19,398"
11/11/2011,122,122.3,120.63,120.55,120.55,"26,194"
11/10/2011,122.72,123.68,121.65,121.6,121.6,"36,161"
11/9/2011,122.82,123.5,122.15,122.6,122.6,"26,471"
11/8/2011,123.6,124.07,122.68,122.75,122.75,"24,819"
11/7/2011,124.5,124.9,123.35,123.4,123.4,"24,459"
11/4/2011,124.63,125.38,124.07,124.5,124.5,"31,663"
11/3/2011,122.25,124.85,122.03,124.5,124.5,"27,919"
11/2/2011,122.2,122.97,121.5,122,122,"28,089"
11/1/2011,118.57,121.6,117.6,121.6,121.6,"37,417"
10/31/2011,120.95,121,119.35,119.8,119.8,"24,518"
10/28/2011,121.38,121.9,120.5,120.95,120.95,"1,601"
10/27/2011,121.45,122.13,120.3,120.75,120.75,"1,690"
10/26/2011,122.13,122.55,120.85,121.05,121.05,"2,250"
10/25/2011,122.8,123,121.9,122.1,122.1,"2,041"
10/24/2011,121.93,122.97,121.65,122.95,122.95,"1,584"
10/21/2011,121.5,122.3,120.9,121.93,121.93,"1,579"
10/20/2011,121.35,121.8,119.93,121.45,121.45,"4,864"
10/19/2011,121.47,122.13,120.68,121.4,121.4,"3,577"
10/18/2011,121.15,121.63,120.47,120.72,120.72,"3,306"
10/17/2011,121.3,122.4,120.93,121.35,121.35,"4,500"
10/14/2011,120.9,121.75,119.75,121.65,121.65,"10,700"
10/13/2011,120.28,121.5,118.9,121.05,121.05,"12,185"
10/12/2011,121.45,121.55,120.13,120.47,120.47,"5,008"
10/11/2011,120.4,121.55,119.9,121.38,121.38,"5,042"
10/10/2011,122.25,122.5,119.63,120.03,120.03,"31,531"
10/7/2011,122.3,122.43,121.43,121.97,121.97,"8,776"
10/6/2011,122.7,122.8,121.95,122.35,122.35,"7,389"
10/5/2011,122.1,122.7,122,122.8,122.8,"8,702"
10/4/2011,123.13,123.18,120.97,121.03,121.03,"12,229"
10/3/2011,122.32,123.18,122.07,123.1,123.1,"11,066"
9/30/2011,120.65,122.5,119.38,122.15,122.15,"16,416"
9/29/2011,120.05,121,119.65,120.4,120.4,"8,127"
9/28/2011,120.2,121.3,119.93,120.4,120.4,"10,423"
9/27/2011,119.82,120.95,119.57,120.6,120.6,"11,531"
9/26/2011,118.05,119.82,118.05,119.72,119.72,"12,087"
9/23/2011,116.35,117.22,116,116.82,116.82,"12,870"
9/22/2011,118.88,118.88,116.25,116.25,116.25,"18,734"
9/21/2011,118.72,119.72,118.57,119.25,119.25,"14,634"
9/20/2011,118.05,118.8,117.9,118.7,118.7,"14,597"
9/19/2011,118.2,118.2,117.15,117.63,117.63,"15,962"
9/16/2011,119.07,119.5,118.25,118.5,118.5,"17,190"
9/15/2011,121,121.35,119.03,118.9,118.9,"31,161"
9/14/2011,119.7,121.13,119.6,121,121,"29,825"
9/13/2011,119.22,120.2,119.03,119.6,119.6,"35,134"
9/12/2011,118.5,119.45,118.45,119.4,119.4,"27,341"
9/9/2011,119.3,119.6,118.45,118.45,118.45,"44,791"
9/8/2011,117.75,119.55,117.03,118.82,118.82,"37,381"
9/7/2011,117.1,118.05,116.93,117.65,117.65,"24,124"
9/6/2011,114.78,117.22,114.5,116.97,116.97,"27,041"
9/2/2011,113.65,115.53,113.55,114.8,114.8,"21,258"
9/1/2011,113.95,114.93,113.55,113.6,113.6,"30,143"
8/31/2011,-,-,-,-,-,-
8/30/2011,113.5,114.35,113.22,114.25,114.25,"20,579"
8/29/2011,114.47,114.47,113.4,113.5,113.5,891
8/26/2011,113.7,114.7,113,114.3,114.3,667
8/25/2011,113.47,114,113,113.85,113.85,763
8/24/2011,114.1,114.2,112.75,113.25,113.25,"1,794"
8/23/2011,114.55,114.7,113.85,114.1,114.1,"1,138"
8/22/2011,114.85,114.95,114.18,114.65,114.65,"1,167"
8/19/2011,114,114.53,113.8,114.3,114.3,"2,016"
8/18/2011,115.63,115.7,113.72,114.1,114.1,"2,683"
8/17/2011,117.57,118.07,115.5,115.85,115.85,"3,926"
8/16/2011,117.85,118.2,117.45,117.9,117.9,"2,143"
8/15/2011,118.15,118.18,117.22,117.9,117.9,"2,507"
8/12/2011,117.3,118.32,117.1,117.9,117.9,"2,858"
8/11/2011,114.25,117.3,113.93,116.45,116.45,"5,611"
8/10/2011,114.97,115.1,114.1,114.3,114.3,"3,020"
8/9/2011,113.5,114.9,112.93,114.72,114.72,"4,280"
8/8/2011,113.7,114.13,113.1,114.1,114.1,"12,801"
8/5/2011,112.63,114.1,112.13,114.13,114.13,"17,059"
8/4/2011,113.13,113.65,112.13,112.65,112.65,"11,926"
8/3/2011,112.78,113.22,112.03,113.13,113.13,"12,408"
8/2/2011,113.03,113.5,112.63,112.55,112.55,"13,139"
8/1/2011,112.78,113.35,112.43,113.3,113.3,"10,113"
7/29/2011,111.32,112.72,110.85,112.63,112.63,"13,566"
7/28/2011,110.68,111.75,110.55,111.63,111.63,"10,957"
7/27/2011,111.32,111.4,110.55,111.07,111.07,"8,546"
7/26/2011,110.43,111.7,110.03,111.7,111.7,"15,898"
7/25/2011,109.85,111,109.6,110.65,110.65,"17,318"
7/22/2011,109.97,111.47,109.88,110.55,110.55,"10,786"
7/21/2011,109.65,110.88,109.2,110,110,"11,191"
7/20/2011,110.47,110.72,109.32,109.6,109.6,"19,159"
7/19/2011,110,111.9,109.85,110.5,110.5,"13,239"
7/18/2011,110.93,111,109.8,109.85,109.85,"13,997"
7/15/2011,110.85,111.28,110,110.6,110.6,"17,248"
7/14/2011,113.43,113.47,110.6,110.55,110.55,"36,798"
7/13/2011,114.2,115.28,112.72,113.4,113.4,"35,084"
7/12/2011,114.85,115.05,114,114.03,114.03,"24,633"
7/11/2011,114.25,115.47,113.8,114.7,114.7,"32,138"
7/8/2011,114.38,115.55,114,114.65,114.65,"39,737"
7/7/2011,112.78,115,112.4,114.72,114.72,"32,184"
7/6/2011,113.35,113.65,112.38,112.95,112.95,"19,885"
7/5/2011,113.2,113.63,112.57,113.35,113.35,"24,071"
7/1/2011,110.82,113.55,110.43,112.85,112.85,"30,835"
6/30/2011,112,114,110.4,112.75,112.75,"25,683"
6/29/2011,112.15,112.45,111.55,111.72,111.72,"1,600"
6/28/2011,111.75,112.4,111.5,112.35,112.35,"1,078"
6/27/2011,113,113,111.55,111.5,111.5,"1,566"
6/24/2011,112.45,113.35,111.35,113.05,113.05,"1,677"
6/23/2011,111.03,112.15,109.75,112.25,112.25,"2,076"
6/22/2011,112.55,113.32,111,111.28,111.28,"3,057"
6/21/2011,111.9,113.22,110.82,113.2,113.2,"2,762"
6/20/2011,110.5,111.93,110.13,111.82,111.82,"2,432"
6/17/2011,108.32,109.97,107.95,109.75,109.75,"4,123"
6/16/2011,104.4,107.2,104.28,107.2,107.2,"3,617"
6/15/2011,104.5,105.13,104.03,104.2,104.2,"3,472"
6/14/2011,103.1,104.63,102.95,104.28,104.28,"3,209"
6/13/2011,102.72,103.22,102.25,103.2,103.2,"2,034"
6/10/2011,104.65,104.75,102.6,102.72,102.72,"2,355"
6/9/2011,104.45,105.2,104,104.63,104.63,"4,152"
6/8/2011,103.43,104.6,102.75,104,104,"6,292"
6/7/2011,102.7,103.6,102.63,103.47,103.47,"6,189"
6/6/2011,103.85,104.2,101.7,102.4,102.4,"11,411"
6/3/2011,102.9,104.3,101.95,104.18,104.18,"22,823"
6/2/2011,102.07,103.22,101.75,102.6,102.6,"13,763"
6/1/2011,103.57,103.72,100.75,102.15,102.15,"20,986"
5/31/2011,104.68,105.2,103.47,103.75,103.75,"10,527"
5/27/2011,103.97,104.53,103.53,104.1,104.1,"10,209"
5/26/2011,104.68,105,103.78,104.03,104.03,"12,795"
5/25/2011,103.5,104.7,102.9,104.55,104.55,"17,435"
5/24/2011,102,103.85,101.63,102.38,102.38,"17,447"
5/23/2011,104.15,104.15,101.97,102.15,102.15,"20,225"
5/20/2011,104.75,105.43,104.3,104.97,104.97,"16,740"
5/19/2011,106.55,106.65,104.5,104.85,104.85,"23,854"
5/18/2011,107.65,108.1,106,106.25,106.25,"28,251"
5/17/2011,108.15,108.4,106.53,107.75,107.75,"25,109"
5/16/2011,109.28,109.47,108.1,108.32,108.32,"15,015"
5/13/2011,109.9,110.4,108.7,109,109,"21,560"
5/12/2011,109.28,110.4,108.55,109.85,109.85,"37,754"
5/11/2011,109.57,110.2,108.97,109.05,109.05,"29,814"
5/10/2011,109.07,109.93,108.8,109.18,109.18,"29,806"
5/9/2011,110.15,110.28,108.93,109,109,"29,626"
5/6/2011,109.55,110.22,108.47,109.85,109.85,"38,820"
5/5/2011,110.95,111.15,108.63,109.75,109.75,"36,644"
5/4/2011,110.8,111.43,110.45,110.55,110.55,"24,536"
5/3/2011,111.65,111.8,110.5,110.6,110.6,"33,800"
5/2/2011,113.35,113.97,111.57,111.95,111.95,"25,987"
4/29/2011,117.25,117.72,116.35,117.05,117.05,"24,777"
4/28/2011,117,117.2,115.9,117.15,117.15,"2,791"
4/27/2011,116.15,117.4,115.97,117.28,117.28,"2,654"
4/26/2011,116.85,116.85,115.57,116.03,116.03,"3,677"
4/25/2011,118.75,118.75,115.78,116.03,116.03,"4,167"
4/21/2011,119.15,119.38,118.15,118.4,118.4,"3,728"
4/20/2011,119.38,120.22,117.65,119,119,"4,690"
4/19/2011,118.32,119.5,118.07,119.25,119.25,"2,411"
4/18/2011,117.2,118.5,116.5,118.18,118.18,"2,538"
4/15/2011,118.65,118.8,117.38,117.4,117.4,"3,916"
4/14/2011,118.25,118.95,117.45,118.8,118.8,"4,117"
4/13/2011,117.95,118.93,117.7,118.28,118.28,"2,798"
4/12/2011,119.07,119.1,116.85,117.68,117.68,"4,018"
4/11/2011,118.85,119.38,118.43,119.03,119.03,"3,806"
4/8/2011,119.65,120.22,118.68,118.82,118.82,"2,739"
4/7/2011,120.6,121.25,119.38,119.9,119.9,"4,637"
4/6/2011,121.7,122.35,120.53,120.88,120.88,"9,625"
4/5/2011,122.55,122.88,121,121.75,121.75,"6,307"
4/4/2011,122.5,122.7,121.53,122.38,122.38,"15,531"
4/1/2011,121.1,122.13,121.03,122.07,122.07,"17,788"
3/31/2011,120.18,121.65,120.03,121.55,121.55,"10,349"
3/30/2011,119.72,120.8,118.5,120.55,120.55,"19,090"
3/29/2011,117.85,120,117.6,118.38,118.38,"13,432"
3/28/2011,118.45,118.45,117.5,117.95,117.95,"6,341"
3/25/2011,115.93,118.6,115.7,118.6,118.6,"14,511"
3/24/2011,114.25,115.93,114.1,115.82,115.82,"12,621"
3/23/2011,114.25,114.3,112.68,114.1,114.1,"15,289"
3/22/2011,113.7,114.43,112.95,114.28,114.28,"11,399"
3/21/2011,112.25,113.7,112.05,113.6,113.6,"10,031"
3/18/2011,112.05,112.3,111.25,111.65,111.65,"11,538"
3/17/2011,111.4,113.4,110.8,111.6,111.6,"18,395"
3/16/2011,113.43,113.88,110.5,110.5,110.5,"23,554"
3/15/2011,116.6,116.63,113.5,113.5,113.5,"24,265"
3/14/2011,117.25,117.57,116.38,116.5,116.5,"20,710"
3/11/2011,117.6,117.9,115.97,117.13,117.13,"32,551"
3/10/2011,118,118.43,116.65,117.65,117.65,"37,306"
3/9/2011,115.28,117.8,115.05,117.53,117.53,"59,339"
3/8/2011,113.55,115.72,113.5,114.8,114.8,"31,085"
3/7/2011,114.1,114.63,113.32,113.6,113.6,"27,394"
3/4/2011,115,115.2,113.9,114.05,114.05,"32,096"
3/3/2011,113.15,115.2,112.72,114.2,114.2,"38,142"
3/2/2011,111.43,113.25,111.03,112.2,112.2,"36,225"
3/1/2011,112.97,113.35,111.38,111.4,111.4,"33,486"
2/28/2011,-,-,-,-,-,-
2/25/2011,111.4,112.32,111.1,112.03,112.03,"38,002"
2/24/2011,110.53,111.65,109.9,111.1,111.1,"3,318"
2/23/2011,110.15,110.55,109.55,110.32,110.32,"2,177"
2/22/2011,111.13,111.75,109.55,110.1,110.1,"2,911"
2/18/2011,110.7,111.13,109.85,111.05,111.05,"5,411"
2/17/2011,109,110.8,109,110.28,110.28,"4,454"
2/16/2011,109.6,109.7,108.63,109,109,"6,103"
2/15/2011,109.18,109.75,108.72,109.05,109.05,"5,061"
2/14/2011,107.9,109.25,107.85,109.2,109.2,"5,120"
2/11/2011,108.88,108.9,107.7,107.78,107.78,"11,000"
2/10/2011,107.63,109.2,107.05,108.9,108.9,"4,898"
2/9/2011,107.8,108.9,107.35,107.72,107.72,"4,568"
2/8/2011,107.7,108.53,107.35,107.65,107.65,"6,242"
2/7/2011,108.18,108.8,107.5,107.72,107.72,"14,696"
2/4/2011,108.2,108.78,107.8,108.25,108.25,"19,597"
2/3/2011,107.97,108.28,107.18,108.2,108.2,"9,835"
2/2/2011,109.03,109.97,107.15,107.75,107.75,"11,958"
2/1/2011,109,109.25,108.18,109,109,"8,261"
1/31/2011,107.7,109.5,107.6,108.95,108.95,"16,656"
1/28/2011,106.95,107.82,106.72,107.5,107.5,"14,652"
1/27/2011,107.2,108,106.15,106.95,106.95,"13,268"
1/26/2011,106.2,107.43,106.07,107.22,107.22,"13,801"
1/25/2011,106.75,106.95,106.05,106.25,106.25,"13,353"
1/24/2011,107.55,107.55,106.63,106.78,106.78,"12,177"
1/21/2011,108.7,109.03,107.75,107.95,107.95,"20,254"
1/20/2011,108.63,108.85,108.03,108.65,108.65,"12,818"
1/19/2011,109.4,109.7,108.47,108.8,108.8,"19,147"
1/18/2011,109.57,112.38,108.95,109.2,109.2,"33,111"
1/14/2011,109.9,109.97,109.05,109.38,109.38,"21,653"
1/13/2011,110.55,110.75,109.57,109.9,109.9,"39,495"
1/12/2011,108.63,110.63,108.38,110.2,110.2,"44,377"
1/11/2011,106.85,109.05,106.75,108.45,108.45,"36,352"
1/10/2011,106.35,107.57,106.32,106.95,106.95,"33,425"
1/7/2011,106.45,106.65,105.82,106.38,106.38,"28,471"
1/6/2011,106.93,107.72,106.53,106.72,106.72,"22,339"
1/5/2011,106.38,106.9,105.97,106.63,106.63,"19,027"
1/4/2011,107.18,107.18,106.05,106.18,106.18,"25,265"
1/3/2011,108.35,108.53,106.95,106.97,106.97,"20,818"
12/31/2010,107,108.15,106.78,107.9,107.9,"14,759"
12/30/2010,107,107.47,106.55,107,107,"1,106"
12/29/2010,105.45,107.4,105.25,106.32,106.32,"1,784"
12/28/2010,105.1,106.25,104.88,105.45,105.45,"1,620"
12/27/2010,104.2,105.05,103.75,104.9,104.9,"1,235"
12/23/2010,104.5,104.53,103.75,104,104,"4,229"
12/22/2010,102.6,104.68,101.9,104.13,104.13,"6,656"
12/21/2010,102.55,103.3,102.2,102.85,102.85,"3,488"
12/20/2010,102.18,103.1,101.75,102.78,102.78,"2,592"
12/17/2010,101.07,102.5,100.88,102.18,102.18,"3,179"
12/16/2010,101.5,101.9,101,101.2,101.2,"2,640"
12/15/2010,101.93,102.1,101.15,101.6,101.6,"2,421"
12/14/2010,101.65,102.03,101.07,101.82,101.82,"2,474"
12/13/2010,101.07,102.2,101.03,101.95,101.95,"3,516"
12/10/2010,101.9,102,100.97,100.95,100.95,"4,314"
12/9/2010,102,102.15,101.5,101.8,101.8,"3,713"
12/8/2010,102.1,102.5,101.57,102.1,102.1,"3,562"
12/7/2010,103.3,104.45,102.1,102.28,102.28,"6,573"
12/6/2010,103.18,103.5,103.1,103.38,103.38,"13,731"
12/3/2010,103.07,103.28,102.57,103.18,103.18,"15,676"
12/2/2010,103.28,103.35,102.7,103.07,103.07,"11,148"
12/1/2010,103.4,103.85,103.1,103.57,103.57,"11,529"
11/30/2010,102,103.38,101.55,103.07,103.07,"22,178"
11/29/2010,102.15,102.35,101.75,102.03,102.03,"6,778"
11/26/2010,-,-,-,-,-,-
11/24/2010,102.18,102.28,101.5,101.93,101.93,"9,399"
11/23/2010,100.8,102.28,100.57,101.55,101.55,"15,511"
11/22/2010,101.3,101.3,100.63,100.93,100.93,"9,197"
11/19/2010,100.8,101.45,100.22,101.45,101.45,"15,137"
11/18/2010,99.1,101.5,99.1,100.8,100.8,"18,654"
11/17/2010,98.8,99.43,98.43,99.35,99.35,"18,036"
11/16/2010,99.43,99.57,98.22,98.45,98.45,"19,402"
11/15/2010,98.4,99.9,98.4,99.22,99.22,"18,469"
11/12/2010,99.53,99.63,98.25,98.4,98.4,"19,631"
11/11/2010,99.3,99.75,98.9,99.05,99.05,"29,090"
11/10/2010,98.4,99.85,98.1,99.4,99.4,"28,244"
11/9/2010,98.4,99.13,98.03,98.2,98.2,"33,639"
11/8/2010,97.55,98.53,97.47,98.4,98.4,"28,879"
11/5/2010,97.85,97.88,97.13,97.55,97.55,"23,313"
11/4/2010,97.95,98.7,97.63,97.65,97.65,"23,313"
11/3/2010,98.28,98.57,97.6,97.7,97.7,"24,773"
11/2/2010,98.25,98.68,98.03,98.25,98.25,"16,393"
11/1/2010,98.8,99.1,97.97,98.15,98.15,"23,006"
10/29/2010,100.5,100.5,98.5,98.85,98.85,"19,929"
10/28/2010,101,101,99.8,100.7,100.7,752
10/27/2010,100.85,101.13,100.2,100.5,100.5,731
10/26/2010,101.65,101.8,100.75,100.85,100.85,990
10/25/2010,102.18,102.3,101.03,101.4,101.4,665
10/22/2010,101.93,102.4,101.8,102.2,102.2,992
10/21/2010,101.65,102.2,101.35,101.53,101.53,"1,431"
10/20/2010,99.8,101.57,99.8,101.28,101.28,"3,708"
10/19/2010,99.05,99.88,98.5,99.68,99.68,"1,623"
10/18/2010,98.32,99.35,98.15,99.07,99.07,"1,901"
10/15/2010,97.6,98.5,97.55,98.15,98.15,"3,057"
10/14/2010,96.1,97.85,96,96.07,96.07,"7,956"
10/13/2010,96.75,97,95.97,96.35,96.35,"4,939"
10/12/2010,95.68,96.8,95.68,96.63,96.63,"5,143"
10/11/2010,95.6,95.8,94.97,95.35,95.35,"10,097"
10/8/2010,94.7,96.13,94.57,95.55,95.55,"11,259"
10/7/2010,95.1,95.2,94.6,95.13,95.13,"3,722"
10/6/2010,95.55,95.55,94.6,94.85,94.85,"4,008"
10/5/2010,95.2,95.72,95.03,95.55,95.55,"4,434"
10/4/2010,95.93,95.93,94.8,95.1,95.1,"12,295"
10/1/2010,96.72,96.9,95.78,95.95,95.95,"18,126"
9/30/2010,96.25,96.85,95.8,96.7,96.7,"12,733"
9/29/2010,97.25,97.4,96,96.22,96.22,"14,962"
9/28/2010,97.3,97.78,96.8,97.15,97.15,"10,556"
9/27/2010,96.07,97.32,95.88,97.25,97.25,"10,061"
9/24/2010,95.95,96.75,95.72,96.03,96.03,"10,524"
9/23/2010,96.38,96.97,95.72,96.13,96.13,"9,914"
9/22/2010,97,97.25,95.82,96.18,96.18,"22,219"
9/21/2010,98.2,98.57,96.78,97.5,97.5,"19,350"
9/20/2010,99.05,99.05,98.13,98.15,98.15,"21,680"
9/17/2010,99.3,99.97,99.03,99.4,99.4,"22,907"
9/16/2010,98.15,99.4,96.97,98.7,98.7,"21,785"
9/15/2010,98.4,98.5,97.78,98.13,98.13,"16,543"
9/14/2010,97.4,98.53,97.13,98.2,98.2,"28,539"
9/13/2010,97.8,98.43,97.25,97.45,97.45,"35,348"
9/10/2010,96.93,97.35,96.9,97.15,97.15,"26,287"
9/9/2010,97.3,97.7,96.78,96.9,96.9,"32,451"
9/8/2010,96.93,97.45,96.43,97.25,97.25,"33,760"
9/7/2010,98.55,98.95,96.32,96.35,96.35,"30,880"
9/3/2010,98.8,99.55,97.25,98.45,98.45,"29,697"
9/2/2010,97.7,98.93,97.5,98.45,98.45,"22,264"
9/1/2010,97.25,97.93,96.95,97.75,97.75,"19,336"
8/31/2010,97.25,98.65,96.55,97.25,97.25,"21,393"
8/30/2010,98.07,98.07,96.55,97.25,97.25,"1,178"
8/27/2010,98.25,98.25,97.3,98.05,98.05,"1,263"
8/26/2010,98.5,98.8,98.1,98.43,98.43,"1,173"
8/25/2010,99.2,99.32,98.25,98.6,98.6,"1,565"
8/24/2010,99.97,100.2,98.4,99.47,99.47,"2,068"
8/23/2010,99.6,99.95,99,99.72,99.72,"1,507"
8/20/2010,99.22,99.55,99.13,99.6,99.6,"1,346"
8/19/2010,97.45,99.7,97.43,99.18,99.18,"4,365"
8/18/2010,95.6,97.45,95.6,97.2,97.2,"2,009"
8/17/2010,95.15,95.72,95.15,95.63,95.63,"2,304"
8/16/2010,94.35,96,94.35,95.13,95.13,"2,752"
8/13/2010,94.25,94.5,93.93,94.32,94.32,"1,704"
8/12/2010,93.75,94.63,93.75,94.2,94.2,"3,338"
8/11/2010,93.4,94.25,92.85,93.95,93.95,"5,912"
8/10/2010,93.28,93.5,92.75,93.4,93.4,"3,934"
8/9/2010,92.97,93.3,92.63,93.1,93.1,"9,237"
8/6/2010,92.95,93,92.5,92.78,92.78,"11,638"
8/5/2010,93.2,93.78,92.85,92.9,92.9,"10,646"
8/4/2010,91.9,93.38,91.88,93.15,93.15,"11,088"
8/3/2010,92.15,92.43,91.5,91.88,91.88,"5,995"
8/2/2010,92.78,92.95,91.75,92.18,92.18,"8,356"
7/30/2010,92.1,92.8,91.65,92.65,92.65,"8,891"
7/29/2010,92.85,93.22,91.82,91.85,91.85,"11,899"
7/28/2010,92.55,92.82,92.1,92.78,92.78,"6,179"
7/27/2010,92.78,92.88,92.38,92.65,92.65,"6,441"
7/26/2010,93.55,93.68,92.5,92.65,92.65,"8,292"
7/23/2010,93.45,93.5,93.07,93.43,93.43,"8,905"
7/22/2010,93.4,93.97,93.15,93.32,93.32,"15,494"
7/21/2010,93.3,93.63,92.93,93.5,93.5,"10,233"
7/20/2010,93.35,93.38,92.78,93.13,93.13,"11,564"
7/19/2010,92.4,93.38,92.35,93.13,93.13,"16,224"
7/16/2010,92.75,92.75,92.1,92.28,92.28,"12,051"
7/15/2010,92.5,92.93,92.05,92.4,92.4,"17,105"
7/14/2010,90.97,92.65,90.68,92.32,92.32,"34,705"
7/13/2010,90.15,91.03,90.07,90.95,90.95,"24,794"
7/12/2010,90.38,90.5,89.88,90.07,90.07,"21,383"
7/9/2010,90.9,91.18,90.1,90.2,90.2,"27,883"
7/8/2010,91,91.22,90.63,90.9,90.9,"25,020"
7/7/2010,90,91,89.85,90.5,90.5,"24,226"
7/6/2010,89.5,90.85,89.5,89.8,89.8,"18,374"
7/2/2010,89.95,90.43,89.45,89.47,89.47,"16,300"
7/1/2010,90,90.3,89.5,89.95,89.95,"17,325"
6/30/2010,90.97,92.75,90.75,91.25,91.25,"25,022"
6/29/2010,91.15,91.38,90.05,90.68,90.68,"2,071"
6/28/2010,91,91.35,90.75,91.2,91.2,"1,795"
6/25/2010,90.72,91.03,90.63,90.95,90.95,"1,234"
6/24/2010,90.5,90.82,90.15,90.65,90.65,"1,626"
6/23/2010,90.3,90.5,89.95,90.25,90.25,"2,186"
6/22/2010,90.4,90.97,89.9,90.3,90.3,"2,956"
6/21/2010,89.78,90.35,89.78,90.13,90.13,"2,720"
6/18/2010,89.8,89.88,89.25,89.3,89.3,"2,179"
6/17/2010,90,90,89.3,89.6,89.6,"3,137"
6/16/2010,90.22,90.22,89.55,90.05,90.05,"2,322"
6/15/2010,89.82,90.47,89.25,90.05,90.05,"3,635"
6/14/2010,89.97,90.32,89.55,89.78,89.78,"5,528"
6/11/2010,90.4,90.6,89.38,89.5,89.5,"3,041"
6/10/2010,89.97,90.45,89.7,90.07,90.07,"3,241"
6/9/2010,90.07,90.7,89.6,89.65,89.65,"3,132"
6/8/2010,89.65,90.3,89.55,89.95,89.95,"4,700"
6/7/2010,90.95,90.95,89.5,89.8,89.8,"7,719"
6/4/2010,92.4,92.43,90.6,90.95,90.95,"16,964"
6/3/2010,92.05,92.68,91.8,92.1,92.1,"13,213"
6/2/2010,90.9,92.18,90.65,92.05,92.05,"13,532"
6/1/2010,90.35,91.18,90,90.8,90.8,"7,319"
5/28/2010,91.7,91.78,90.32,90.53,90.53,"9,748"
5/27/2010,90.5,91.72,90.47,91.57,91.57,"12,597"
5/26/2010,90.72,91,90.4,90.8,90.8,"9,917"
5/25/2010,91.1,91.18,89.32,90.03,90.03,"12,410"
5/24/2010,91.5,91.72,91,91.13,91.13,"12,464"
5/21/2010,91.7,92.18,90.7,91.38,91.38,"14,006"
5/20/2010,92.65,92.68,90.53,91.45,91.45,"23,189"
5/19/2010,92.75,92.75,90.9,92.43,92.43,"22,784"
5/18/2010,92.65,93.38,92.5,92.75,92.75,"16,968"
5/17/2010,93.25,93.47,92.43,92.5,92.5,"25,747"
5/14/2010,95.75,95.9,93.03,93.25,93.25,"35,745"
5/13/2010,95.85,96.05,95.28,95.57,95.57,"31,867"
5/12/2010,96.55,96.9,95.55,95.7,95.7,"37,121"
5/11/2010,96.5,96.97,96.1,96.8,96.8,"34,153"
5/10/2010,96.4,97.13,95.93,96.7,96.7,"37,844"
5/7/2010,95.9,96.43,95.35,95.9,95.9,"30,976"
5/6/2010,96.78,97.05,95.1,95.85,95.85,"32,993"
5/5/2010,96.5,97.2,95.57,96.7,96.7,"36,973"
5/4/2010,95.57,96.68,94.8,96.03,96.03,"30,372"
5/3/2010,94.63,95.7,93.93,95.53,95.53,"25,325"
4/30/2010,99.3,99.75,98.75,99.93,99.93,"19,362"
4/29/2010,98.35,99.13,98.13,98.97,98.97,"2,060"
4/28/2010,98.15,98.63,97.55,98.05,98.05,"2,175"
4/27/2010,100.15,100.15,97.1,98.05,98.05,"4,288"
4/26/2010,99.85,99.88,98.9,99.53,99.53,"2,233"
4/23/2010,100.13,100.13,99,99.22,99.22,"2,365"
4/22/2010,99.57,99.97,99.03,99.75,99.75,"2,981"
4/21/2010,98.82,99.6,98.82,99.6,99.6,"4,104"
4/20/2010,99.1,99.2,98.55,98.68,98.68,"3,188"
4/19/2010,98.72,99.1,98.6,98.95,98.95,"1,998"
4/16/2010,98,98.82,97.8,98.75,98.75,"3,122"
4/15/2010,97.1,98.03,96.95,98,98,"4,863"
4/14/2010,98.5,98.5,97.03,97.13,97.13,"6,908"
4/13/2010,99.5,99.5,97.78,98.32,98.32,"6,260"
4/12/2010,100.03,100.2,98.75,99,99,"4,578"
4/9/2010,99.57,100.2,99.57,99.65,99.65,"5,670"
4/8/2010,99.25,99.72,98.57,99.35,99.35,"8,788"
4/7/2010,99,99.9,98.97,99.45,99.45,"11,571"
4/6/2010,97.43,98.85,97,97.25,97.25,"10,179"
4/5/2010,96.85,97.97,96.75,97.32,97.32,"22,834"
4/1/2010,96.57,96.78,96,96.65,96.65,101
3/31/2010,96.2,96.6,95.6,96.55,96.55,"11,180"
3/30/2010,95.68,96.13,95.38,96.05,96.05,"11,039"
3/29/2010,94.63,95.78,94.6,95.38,95.38,"9,453"
3/26/2010,94.8,95.2,93.8,94.03,94.03,"12,714"
3/25/2010,95.75,95.75,94.68,94.75,94.75,"9,404"
